"Series Code","Country or Area Code","Country or Area","Year","Value"
"GHG","3","Belarus","2017","89069.333234538"
"GHG","3","Belarus","2016","87468.2254722455"
"GHG","3","Belarus","2015","88139.1269426936"
"GHG","3","Belarus","2014","93264.1218798105"
"GHG","3","Belarus","2013","94304.9137854678"
"GHG","3","Belarus","2012","92258.7341187362"
"GHG","3","Belarus","2011","91198.8157271139"
"GHG","3","Belarus","2010","91791.6360604258"
"GHG","3","Belarus","2009","89636.7836986406"
"GHG","3","Belarus","2008","91663.2783003207"
"GHG","3","Belarus","2007","88242.4098820921"
"GHG","3","Belarus","2006","89915.2353456974"
"GHG","3","Belarus","2005","86601.4650154908"
"GHG","3","Belarus","2004","84678.7287978871"
"GHG","3","Belarus","2003","80982.7809422928"
"GHG","3","Belarus","2002","79299.1631435477"
"GHG","3","Belarus","2001","80011.3073773478"
"GHG","3","Belarus","2000","81363.7815927297"
"GHG","3","Belarus","1999","84637.0431074723"
"GHG","3","Belarus","1998","90561.886403469"
"GHG","3","Belarus","1997","89303.5692334128"
"GHG","3","Belarus","1996","89110.9036364121"
"GHG","3","Belarus","1995","88354.3096305083"
"GHG","3","Belarus","1994","96767.0373647916"
"GHG","3","Belarus","1993","112569.633715813"
"GHG","3","Belarus","1992","126498.179572715"
"GHG","3","Belarus","1991","140015.454403757"
"GHG","3","Belarus","1990","145461.610718246"
"GHG","4","Belgium","2020","106433.258291938"
"GHG","4","Belgium","2019","116448.184893744"
"GHG","4","Belgium","2018","117594.039501808"
"GHG","4","Belgium","2017","117097.878119762"
"GHG","4","Belgium","2016","117417.880638122"
"GHG","4","Belgium","2015","118955.466332515"
"GHG","4","Belgium","2014","114768.436216905"
"GHG","4","Belgium","2013","120458.319805876"
"GHG","4","Belgium","2012","120361.604337862"
"GHG","4","Belgium","2011","123133.690309926"
"GHG","4","Belgium","2010","133645.766847301"
"GHG","4","Belgium","2009","126354.108309179"
"GHG","4","Belgium","2008","138989.568279732"
"GHG","4","Belgium","2007","139072.470346177"
"GHG","4","Belgium","2006","142712.5808602"
"GHG","4","Belgium","2005","145549.733086787"
"GHG","4","Belgium","2004","148537.134252266"
"GHG","4","Belgium","2003","147701.436869999"
"GHG","4","Belgium","2002","147403.72746583"
"GHG","4","Belgium","2001","147320.470668804"
"GHG","4","Belgium","2000","148879.161101775"
"GHG","4","Belgium","1999","147781.81559888"
"GHG","4","Belgium","1998","154012.68257132"
"GHG","4","Belgium","1997","148839.892655988"
"GHG","4","Belgium","1996","157305.327493838"
"GHG","4","Belgium","1995","153593.38357676"
"GHG","4","Belgium","1994","151469.475240521"
"GHG","4","Belgium","1993","146865.836721081"
"GHG","4","Belgium","1992","148007.194261512"
"GHG","4","Belgium","1991","148406.620741291"
"GHG","4","Belgium","1990","145686.757039662"
"GHG","5","Bulgaria","2020","49185.6231531451"
"GHG","5","Bulgaria","2019","59472.623194269"
"GHG","5","Bulgaria","2018","60309.8064288841"
"GHG","5","Bulgaria","2017","63332.7832349717"
"GHG","5","Bulgaria","2016","60140.8623065733"
"GHG","5","Bulgaria","2015","62269.0320715972"
"GHG","5","Bulgaria","2014","58876.2574694926"
"GHG","5","Bulgaria","2013","55591.1534191341"
"GHG","5","Bulgaria","2012","59659.3412379926"
"GHG","5","Bulgaria","2011","64625.4770362693"
"GHG","5","Bulgaria","2010","59321.2147963327"
"GHG","5","Bulgaria","2009","56638.4488135857"
"GHG","5","Bulgaria","2008","65501.8738959024"
"GHG","5","Bulgaria","2007","66754.5180712621"
"GHG","5","Bulgaria","2006","62777.4285569067"
"GHG","5","Bulgaria","2005","62067.1854635909"
"GHG","5","Bulgaria","2004","61426.2811664771"
"GHG","5","Bulgaria","2003","62198.1975451471"
"GHG","5","Bulgaria","2002","57346.4455371079"
"GHG","5","Bulgaria","2001","59940.0299877116"
"GHG","5","Bulgaria","2000","56965.7656997254"
"GHG","5","Bulgaria","1999","57845.8096504725"
"GHG","5","Bulgaria","1998","64862.5783370473"
"GHG","5","Bulgaria","1997","68918.2278604563"
"GHG","5","Bulgaria","1996","72110.0354971137"
"GHG","5","Bulgaria","1995","71677.0192270702"
"GHG","5","Bulgaria","1994","70137.9351544066"
"GHG","5","Bulgaria","1993","74018.3255554873"
"GHG","5","Bulgaria","1992","74601.9497331647"
"GHG","5","Bulgaria","1991","80200.0312201815"
"GHG","5","Bulgaria","1990","98356.8132704538"
"GHG","6","Canada","2020","672354.021960004"
"GHG","6","Canada","2019","738283.44606875"
"GHG","6","Canada","2018","740006.269563428"
"GHG","6","Canada","2017","725015.646612367"
"GHG","6","Canada","2016","715095.857352056"
"GHG","6","Canada","2015","732536.872406002"
"GHG","6","Canada","2014","729599.783440423"
"GHG","6","Canada","2013","732162.301610861"
"GHG","6","Canada","2012","725587.101941995"
"GHG","6","Canada","2011","720820.930741769"
"GHG","6","Canada","2010","709654.060679167"
"GHG","6","Canada","2009","697734.944932723"
"GHG","6","Canada","2008","739063.151648941"
"GHG","6","Canada","2007","756833.258105569"
"GHG","6","Canada","2006","734586.990027243"
"GHG","6","Canada","2005","741182.843255154"
"GHG","6","Canada","2004","745194.047462783"
"GHG","6","Canada","2003","743286.854384847"
"GHG","6","Canada","2002","724281.129555186"
"GHG","6","Canada","2001","718320.043152663"
"GHG","6","Canada","2000","726987.282993296"
"GHG","6","Canada","1999","701758.711728973"
"GHG","6","Canada","1998","688613.931024858"
"GHG","6","Canada","1997","682298.998432811"
"GHG","6","Canada","1996","666701.910230366"
"GHG","6","Canada","1995","645455.296776335"
"GHG","6","Canada","1994","628145.869193633"
"GHG","6","Canada","1993","607681.076913673"
"GHG","6","Canada","1992","605290.248819804"
"GHG","6","Canada","1991","587905.793884651"
"GHG","6","Canada","1990","594722.243419636"
"GHG","7","Croatia","2020","23756.3520855174"
"GHG","7","Croatia","2019","24622.298579906"
"GHG","7","Croatia","2018","24400.2006252741"
"GHG","7","Croatia","2017","25479.0453250053"
"GHG","7","Croatia","2016","24609.2442094427"
"GHG","7","Croatia","2015","24349.0809854038"
"GHG","7","Croatia","2014","23875.9618304615"
"GHG","7","Croatia","2013","24611.9173580103"
"GHG","7","Croatia","2012","25884.8140564579"
"GHG","7","Croatia","2011","27645.3794980624"
"GHG","7","Croatia","2010","27931.2879273671"
"GHG","7","Croatia","2009","28313.8559991301"
"GHG","7","Croatia","2008","30583.1973771618"
"GHG","7","Croatia","2007","31495.4014220897"
"GHG","7","Croatia","2006","30044.1662539931"
"GHG","7","Croatia","2005","29663.3540151532"
"GHG","7","Croatia","2004","29171.0457277794"
"GHG","7","Croatia","2003","29141.4500284512"
"GHG","7","Croatia","2002","27711.1276292786"
"GHG","7","Croatia","2001","26662.2579034706"
"GHG","7","Croatia","2000","25489.5055318744"
"GHG","7","Croatia","1999","25767.4748211706"
"GHG","7","Croatia","1998","24463.8652432873"
"GHG","7","Croatia","1997","24377.5573313709"
"GHG","7","Croatia","1996","22990.9695851205"
"GHG","7","Croatia","1995","22499.6505570476"
"GHG","7","Croatia","1994","21840.7703408676"
"GHG","7","Croatia","1993","22743.3073639433"
"GHG","7","Croatia","1992","22794.3231924633"
"GHG","7","Croatia","1991","24719.6035146913"
"GHG","7","Croatia","1990","31416.2846584319"
"GHG","8","Cyprus","2020","8871.57397456459"
"GHG","8","Cyprus","2019","8900.1151582937"
"GHG","8","Cyprus","2018","8857.8018822861"
"GHG","8","Cyprus","2017","8996.81955807658"
"GHG","8","Cyprus","2016","8799.31603291249"
"GHG","8","Cyprus","2015","8344.081731194"
"GHG","8","Cyprus","2014","8292.64485625131"
"GHG","8","Cyprus","2013","7919.82177486279"
"GHG","8","Cyprus","2012","8629.84047573072"
"GHG","8","Cyprus","2011","9157.41750117094"
"GHG","8","Cyprus","2010","9464.04285248053"
"GHG","8","Cyprus","2009","9788.89866921532"
"GHG","8","Cyprus","2008","10025.6904235272"
"GHG","8","Cyprus","2007","9802.21525377035"
"GHG","8","Cyprus","2006","9470.49251014062"
"GHG","8","Cyprus","2005","9211.17772510439"
"GHG","8","Cyprus","2004","9085.60228038316"
"GHG","8","Cyprus","2003","8861.24179819504"
"GHG","8","Cyprus","2002","8468.06777372747"
"GHG","8","Cyprus","2001","8242.10452077498"
"GHG","8","Cyprus","2000","8296.67689975226"
"GHG","8","Cyprus","1999","8026.0025052006"
"GHG","8","Cyprus","1998","7758.97041014223"
"GHG","8","Cyprus","1997","7430.12564344054"
"GHG","8","Cyprus","1996","7341.98909949858"
"GHG","8","Cyprus","1995","6996.9437697606"
"GHG","8","Cyprus","1994","7060.23417126129"
"GHG","8","Cyprus","1993","6812.17762137725"
"GHG","8","Cyprus","1992","6523.43248346273"
"GHG","8","Cyprus","1991","6077.9641503013"
"GHG","8","Cyprus","1990","5576.48795535036"
"GHG","9","Czechia","2020","112788.578305347"
"GHG","9","Czechia","2019","122895.333798714"
"GHG","9","Czechia","2018","128733.422939161"
"GHG","9","Czechia","2017","130553.183940162"
"GHG","9","Czechia","2016","129495.192829986"
"GHG","9","Czechia","2015","128158.541738565"
"GHG","9","Czechia","2014","126728.251487944"
"GHG","9","Czechia","2013","128913.026677277"
"GHG","9","Czechia","2012","134176.041684009"
"GHG","9","Czechia","2011","138116.485097765"
"GHG","9","Czechia","2010","139549.874467376"
"GHG","9","Czechia","2009","136747.680211448"
"GHG","9","Czechia","2008","146108.235608509"
"GHG","9","Czechia","2007","151128.298812815"
"GHG","9","Czechia","2006","149370.878062765"
"GHG","9","Czechia","2005","148097.960396788"
"GHG","9","Czechia","2004","150302.642167863"
"GHG","9","Czechia","2003","149239.927193039"
"GHG","9","Czechia","2002","146096.99632478"
"GHG","9","Czechia","2001","149698.636756702"
"GHG","9","Czechia","2000","149594.367771339"
"GHG","9","Czechia","1999","139213.240598541"
"GHG","9","Czechia","1998","148909.789353829"
"GHG","9","Czechia","1997","154987.139360208"
"GHG","9","Czechia","1996","159433.590170964"
"GHG","9","Czechia","1995","156320.848216989"
"GHG","9","Czechia","1994","157398.165947303"
"GHG","9","Czechia","1993","166101.383225377"
"GHG","9","Czechia","1992","173319.615014893"
"GHG","9","Czechia","1991","178725.423649812"
"GHG","9","Czechia","1990","196955.242249887"
"GHG","10","Denmark","2020","43457.97518516"
"GHG","10","Denmark","2019","46145.4285360454"
"GHG","10","Denmark","2018","49963.8048569474"
"GHG","10","Denmark","2017","50038.3440365118"
"GHG","10","Denmark","2016","52158.3947611487"
"GHG","10","Denmark","2015","50125.4556579527"
"GHG","10","Denmark","2014","52740.3406490268"
"GHG","10","Denmark","2013","56919.3499496315"
"GHG","10","Denmark","2012","55194.7742759814"
"GHG","10","Denmark","2011","59786.0379945305"
"GHG","10","Denmark","2010","65011.3582531479"
"GHG","10","Denmark","2009","64703.0876679258"
"GHG","10","Denmark","2008","67493.8766668712"
"GHG","10","Denmark","2007","71086.7031663124"
"GHG","10","Denmark","2006","75696.1396240473"
"GHG","10","Denmark","2005","67944.2700590719"
"GHG","10","Denmark","2004","72333.0843992836"
"GHG","10","Denmark","2003","78316.4494734491"
"GHG","10","Denmark","2002","73239.9170011581"
"GHG","10","Denmark","2001","73820.4609998062"
"GHG","10","Denmark","2000","72100.8718035398"
"GHG","10","Denmark","1999","76380.8637409551"
"GHG","10","Denmark","1998","78885.8570316748"
"GHG","10","Denmark","1997","82916.56561159"
"GHG","10","Denmark","1996","92340.4597104745"
"GHG","10","Denmark","1995","79174.8673514349"
"GHG","10","Denmark","1994","82105.1323971954"
"GHG","10","Denmark","1993","78197.6971118582"
"GHG","10","Denmark","1992","76040.8197497298"
"GHG","10","Denmark","1991","82054.1522303422"
"GHG","10","Denmark","1990","71429.9715728015"
"GHG","11","Estonia","2020","11555.8088284825"
"GHG","11","Estonia","2019","14636.120423741"
"GHG","11","Estonia","2018","20125.7362569229"
"GHG","11","Estonia","2017","20965.4708623554"
"GHG","11","Estonia","2016","19721.5876780354"
"GHG","11","Estonia","2015","18036.693038011"
"GHG","11","Estonia","2014","21104.4526262488"
"GHG","11","Estonia","2013","21931.1840601933"
"GHG","11","Estonia","2012","20023.4477254451"
"GHG","11","Estonia","2011","21134.1418571"
"GHG","11","Estonia","2010","21180.806957804"
"GHG","11","Estonia","2009","16570.9062483622"
"GHG","11","Estonia","2008","20050.2646181882"
"GHG","11","Estonia","2007","22105.7669681525"
"GHG","11","Estonia","2006","18501.9694593518"
"GHG","11","Estonia","2005","19157.4845919055"
"GHG","11","Estonia","2004","19390.5357951363"
"GHG","11","Estonia","2003","19262.288499292"
"GHG","11","Estonia","2002","17313.1074009428"
"GHG","11","Estonia","2001","17909.5907076149"
"GHG","11","Estonia","2000","17479.5222507778"
"GHG","11","Estonia","1999","17851.345185761"
"GHG","11","Estonia","1998","18999.9955721625"
"GHG","11","Estonia","1997","20750.1037461261"
"GHG","11","Estonia","1996","21033.5341973622"
"GHG","11","Estonia","1995","20080.5294114586"
"GHG","11","Estonia","1994","22181.1833065118"
"GHG","11","Estonia","1993","21688.5699861256"
"GHG","11","Estonia","1992","27136.6555688746"
"GHG","11","Estonia","1991","37295.3242356746"
"GHG","11","Estonia","1990","40175.1747428541"
"GHG","12","European Union","2020","3698853.38150887"
"GHG","12","European Union","2019","4044184.91794061"
"GHG","12","European Union","2018","4218389.34196264"
"GHG","12","European Union","2017","4312712.82789523"
"GHG","12","European Union","2016","4298611.95057988"
"GHG","12","European Union","2015","4319050.29357129"
"GHG","12","European Union","2014","4288667.55336964"
"GHG","12","European Union","2013","4467189.7057192"
"GHG","12","European Union","2012","4566472.05484188"
"GHG","12","European Union","2011","4625050.56802461"
"GHG","12","European Union","2010","4778994.69771716"
"GHG","12","European Union","2009","4677055.06168129"
"GHG","12","European Union","2008","5050095.44903059"
"GHG","12","European Union","2007","5166220.25100651"
"GHG","12","European Union","2006","5210394.32984221"
"GHG","12","European Union","2005","5221570.83990379"
"GHG","12","European Union","2004","5257153.41289876"
"GHG","12","European Union","2003","5255183.51723646"
"GHG","12","European Union","2002","5168085.2470026"
"GHG","12","European Union","2001","5203024.49470628"
"GHG","12","European Union","2000","5151249.51015967"
"GHG","12","European Union","1999","5160512.36507243"
"GHG","12","European Union","1998","5265874.99705088"
"GHG","12","European Union","1997","5306604.74843104"
"GHG","12","European Union","1996","5400843.98297052"
"GHG","12","European Union","1995","5288524.93111131"
"GHG","12","European Union","1994","5241410.08083578"
"GHG","12","European Union","1993","5271773.81310264"
"GHG","12","European Union","1992","5368330.21273443"
"GHG","12","European Union","1991","5542018.74914098"
"GHG","12","European Union","1990","5635717.50210838"
"GHG","13","Finland","2020","47716.2964591741"
"GHG","13","Finland","2019","52734.6548372824"
"GHG","13","Finland","2018","56125.1211113291"
"GHG","13","Finland","2017","55056.0691868177"
"GHG","13","Finland","2016","57868.1404940582"
"GHG","13","Finland","2015","54970.8710978562"
"GHG","13","Finland","2014","58546.3736052667"
"GHG","13","Finland","2013","62724.3090722205"
"GHG","13","Finland","2012","62290.0988070445"
"GHG","13","Finland","2011","67835.6300588328"
"GHG","13","Finland","2010","75602.4745490644"
"GHG","13","Finland","2009","67794.6058433274"
"GHG","13","Finland","2008","71466.3078592903"
"GHG","13","Finland","2007","79565.7272097609"
"GHG","13","Finland","2006","81206.9180174451"
"GHG","13","Finland","2005","69849.4992957503"
"GHG","13","Finland","2004","81823.5899296026"
"GHG","13","Finland","2003","85529.7716183399"
"GHG","13","Finland","2002","77894.206760662"
"GHG","13","Finland","2001","75462.5503447293"
"GHG","13","Finland","2000","70130.0843337014"
"GHG","13","Finland","1999","72008.8563517837"
"GHG","13","Finland","1998","72632.5762659259"
"GHG","13","Finland","1997","76325.0767519904"
"GHG","13","Finland","1996","77625.718042818"
"GHG","13","Finland","1995","71632.4610947377"
"GHG","13","Finland","1994","75346.7525381657"
"GHG","13","Finland","1993","69761.2007767156"
"GHG","13","Finland","1992","67511.7972127365"
"GHG","13","Finland","1991","68929.120271826"
"GHG","13","Finland","1990","71015.7675717676"
"GHG","14","France","2020","399412.668092019"
"GHG","14","France","2019","441488.01258991"
"GHG","14","France","2018","450787.077518086"
"GHG","14","France","2017","469718.624661672"
"GHG","14","France","2016","466376.978307856"
"GHG","14","France","2015","464491.268423757"
"GHG","14","France","2014","461189.490089847"
"GHG","14","France","2013","491335.786329805"
"GHG","14","France","2012","490256.228770983"
"GHG","14","France","2011","488753.449687076"
"GHG","14","France","2010","512753.492094355"
"GHG","14","France","2009","508213.89688577"
"GHG","14","France","2008","530722.79595868"
"GHG","14","France","2007","536374.997039527"
"GHG","14","France","2006","545587.443650175"
"GHG","14","France","2005","556120.549091864"
"GHG","14","France","2004","555107.217904544"
"GHG","14","France","2003","556136.30687601"
"GHG","14","France","2002","553086.835850093"
"GHG","14","France","2001","558358.440521986"
"GHG","14","France","2000","553001.736434446"
"GHG","14","France","1999","558784.320845778"
"GHG","14","France","1998","564256.478601076"
"GHG","14","France","1997","549668.410719011"
"GHG","14","France","1996","557168.382482019"
"GHG","14","France","1995","540195.194793036"
"GHG","14","France","1994","534674.419782344"
"GHG","14","France","1993","542044.614802852"
"GHG","14","France","1992","562058.253358453"
"GHG","14","France","1991","574174.333663964"
"GHG","14","France","1990","547183.228660208"
"GHG","15","Germany","2020","728737.653284303"
"GHG","15","Germany","2019","799733.987767603"
"GHG","15","Germany","2018","850541.986795067"
"GHG","15","Germany","2017","885729.46902261"
"GHG","15","Germany","2016","901442.029954336"
"GHG","15","Germany","2015","897953.671215558"
"GHG","15","Germany","2014","894464.540539646"
"GHG","15","Germany","2013","933987.36117341"
"GHG","15","Germany","2012","916901.016733022"
"GHG","15","Germany","2011","911243.774195541"
"GHG","15","Germany","2010","935768.3641717"
"GHG","15","Germany","2009","902742.059677655"
"GHG","15","Germany","2008","968935.030061242"
"GHG","15","Germany","2007","968039.596654852"
"GHG","15","Germany","2006","993738.732230684"
"GHG","15","Germany","2005","986709.484563743"
"GHG","15","Germany","2004","1011768.82990361"
"GHG","15","Germany","2003","1028625.7718902"
"GHG","15","Germany","2002","1031672.50912431"
"GHG","15","Germany","2001","1052999.47680929"
"GHG","15","Germany","2000","1036926.2614134"
"GHG","15","Germany","1999","1039200.17229976"
"GHG","15","Germany","1998","1073178.32284161"
"GHG","15","Germany","1997","1098413.40118324"
"GHG","15","Germany","1996","1133362.88413565"
"GHG","15","Germany","1995","1115305.35688393"
"GHG","15","Germany","1994","1119681.96771452"
"GHG","15","Germany","1993","1137451.36702954"
"GHG","15","Germany","1992","1146454.34159977"
"GHG","15","Germany","1991","1195966.13756971"
"GHG","15","Germany","1990","1241919.23363792"
"GHG","16","Greece","2020","74941.226491159"
"GHG","16","Greece","2019","85707.3196797429"
"GHG","16","Greece","2018","92417.4703497662"
"GHG","16","Greece","2017","95710.7060738829"
"GHG","16","Greece","2016","91911.6816469038"
"GHG","16","Greece","2015","95528.7133742323"
"GHG","16","Greece","2014","99366.7132036354"
"GHG","16","Greece","2013","102778.449177319"
"GHG","16","Greece","2012","112271.631093494"
"GHG","16","Greece","2011","115528.991355319"
"GHG","16","Greece","2010","118511.006986116"
"GHG","16","Greece","2009","124587.313797248"
"GHG","16","Greece","2008","131795.74052217"
"GHG","16","Greece","2007","135149.151916258"
"GHG","16","Greece","2006","132494.194067957"
"GHG","16","Greece","2005","136414.345018707"
"GHG","16","Greece","2004","131947.818778002"
"GHG","16","Greece","2003","131303.762140695"
"GHG","16","Greece","2002","127561.939391443"
"GHG","16","Greece","2001","127576.187634727"
"GHG","16","Greece","2000","126532.372082782"
"GHG","16","Greece","1999","123144.350519788"
"GHG","16","Greece","1998","123012.638426375"
"GHG","16","Greece","1997","117432.533317373"
"GHG","16","Greece","1996","112533.540962101"
"GHG","16","Greece","1995","109399.05975325"
"GHG","16","Greece","1994","107040.733256284"
"GHG","16","Greece","1993","104318.909645802"
"GHG","16","Greece","1992","104711.349364998"
"GHG","16","Greece","1991","103503.177698451"
"GHG","16","Greece","1990","103450.640316348"
"GHG","17","Hungary","2020","62818.385616135"
"GHG","17","Hungary","2019","64580.9749801901"
"GHG","17","Hungary","2018","64756.3486941147"
"GHG","17","Hungary","2017","64728.7541071953"
"GHG","17","Hungary","2016","62256.3360158008"
"GHG","17","Hungary","2015","61495.8314722442"
"GHG","17","Hungary","2014","58401.352033927"
"GHG","17","Hungary","2013","58033.0371024734"
"GHG","17","Hungary","2012","60915.3958681514"
"GHG","17","Hungary","2011","64309.2218259092"
"GHG","17","Hungary","2010","66021.0828155025"
"GHG","17","Hungary","2009","65358.1624328129"
"GHG","17","Hungary","2008","71559.7090871509"
"GHG","17","Hungary","2007","73703.7121438518"
"GHG","17","Hungary","2006","75480.5553187257"
"GHG","17","Hungary","2005","76713.5711991618"
"GHG","17","Hungary","2004","76946.2428203999"
"GHG","17","Hungary","2003","78048.2801121574"
"GHG","17","Hungary","2002","75141.7957501228"
"GHG","17","Hungary","2001","76868.9165704227"
"GHG","17","Hungary","2000","74928.8132383766"
"GHG","17","Hungary","1999","77817.2249321892"
"GHG","17","Hungary","1998","77400.9058796518"
"GHG","17","Hungary","1997","78011.9227132355"
"GHG","17","Hungary","1996","79554.0349532956"
"GHG","17","Hungary","1995","77194.4123018105"
"GHG","17","Hungary","1994","78430.4283500642"
"GHG","17","Hungary","1993","79372.3251579294"
"GHG","17","Hungary","1992","78157.6484844591"
"GHG","17","Hungary","1991","88340.3198364444"
"GHG","17","Hungary","1990","94820.9221073324"
"GHG","18","Iceland","2020","4509.63950841403"
"GHG","18","Iceland","2019","4713.00875986395"
"GHG","18","Iceland","2018","4847.08820467023"
"GHG","18","Iceland","2017","4776.96709427013"
"GHG","18","Iceland","2016","4692.48015528069"
"GHG","18","Iceland","2015","4746.02352068884"
"GHG","18","Iceland","2014","4661.46129583048"
"GHG","18","Iceland","2013","4661.0305562108"
"GHG","18","Iceland","2012","4653.19328972544"
"GHG","18","Iceland","2011","4646.53909556732"
"GHG","18","Iceland","2010","4864.92158661318"
"GHG","18","Iceland","2009","4969.11631795387"
"GHG","18","Iceland","2008","5299.86556713446"
"GHG","18","Iceland","2007","4906.69972079673"
"GHG","18","Iceland","2006","4608.8760914319"
"GHG","18","Iceland","2005","4018.83850102766"
"GHG","18","Iceland","2004","4167.98887328418"
"GHG","18","Iceland","2003","4065.1715220828"
"GHG","18","Iceland","2002","4101.83529869391"
"GHG","18","Iceland","2001","4011.1360409887"
"GHG","18","Iceland","2000","4119.48124208404"
"GHG","18","Iceland","1999","4096.91869136255"
"GHG","18","Iceland","1998","3875.49962265437"
"GHG","18","Iceland","1997","3731.122566294"
"GHG","18","Iceland","1996","3563.56844221415"
"GHG","18","Iceland","1995","3506.17532112879"
"GHG","18","Iceland","1994","3376.15882822238"
"GHG","18","Iceland","1993","3449.36819556339"
"GHG","18","Iceland","1992","3369.39987838825"
"GHG","18","Iceland","1991","3459.85166632527"
"GHG","18","Iceland","1990","3674.4809076569"
"GHG","19","Ireland","2020","58032.3402604223"
"GHG","19","Ireland","2019","60158.0130202528"
"GHG","19","Ireland","2018","62662.0972437468"
"GHG","19","Ireland","2017","62379.8469685378"
"GHG","19","Ireland","2016","62998.0527792851"
"GHG","19","Ireland","2015","60768.0851051861"
"GHG","19","Ireland","2014","58315.698490406"
"GHG","19","Ireland","2013","58837.5589888947"
"GHG","19","Ireland","2012","59038.3783358788"
"GHG","19","Ireland","2011","57977.9996489375"
"GHG","19","Ireland","2010","62176.4543555962"
"GHG","19","Ireland","2009","62660.7028446492"
"GHG","19","Ireland","2008","68464.8943642135"
"GHG","19","Ireland","2007","68967.0091231737"
"GHG","19","Ireland","2006","70028.4450636496"
"GHG","19","Ireland","2005","70678.9933253076"
"GHG","19","Ireland","2004","68791.6761617847"
"GHG","19","Ireland","2003","69367.0068928967"
"GHG","19","Ireland","2002","68970.2928802831"
"GHG","19","Ireland","2001","70923.5756892677"
"GHG","19","Ireland","2000","68937.365136781"
"GHG","19","Ireland","1999","66731.5795660819"
"GHG","19","Ireland","1998","65470.4065541865"
"GHG","19","Ireland","1997","62818.5610560068"
"GHG","19","Ireland","1996","61401.8478694773"
"GHG","19","Ireland","1995","59223.6031127338"
"GHG","19","Ireland","1994","57697.723460032"
"GHG","19","Ireland","1993","56268.975497872"
"GHG","19","Ireland","1992","55678.3816126709"
"GHG","19","Ireland","1991","55674.5248216693"
"GHG","19","Ireland","1990","54823.1902383205"
"GHG","20","Italy","2020","381247.962129704"
"GHG","20","Italy","2019","418352.219228635"
"GHG","20","Italy","2018","429624.381725522"
"GHG","20","Italy","2017","433482.096697367"
"GHG","20","Italy","2016","439274.369814366"
"GHG","20","Italy","2015","441759.073185087"
"GHG","20","Italy","2014","429340.842115451"
"GHG","20","Italy","2013","450434.411911247"
"GHG","20","Italy","2012","485879.735048006"
"GHG","20","Italy","2011","505141.144529545"
"GHG","20","Italy","2010","517804.064457797"
