"Series Code","Country or Area Code","Country or Area","Year","Value"
"GH2","10","Denmark","1995","80232.4225209028"
"GH2","10","Denmark","1994","83185.9642987811"
"GH2","10","Denmark","1993","79321.5829610943"
"GH2","10","Denmark","1992","77182.0263582303"
"GH2","10","Denmark","1991","83225.0264567496"
"GH2","10","Denmark","1990","72549.8076451167"
"GH2","12","European Union","2020","3700323.16039183"
"GH2","12","European Union","2019","4045813.46223187"
"GH2","12","European Union","2018","4220065.63890034"
"GH2","12","European Union","2017","4314499.12293113"
"GH2","12","European Union","2016","4300411.04082871"
"GH2","12","European Union","2015","4320913.1152147"
"GH2","12","European Union","2014","4290539.40741695"
"GH2","12","European Union","2013","4469113.79692512"
"GH2","12","European Union","2012","4568543.3315778"
"GH2","12","European Union","2011","4627215.14236392"
"GH2","12","European Union","2010","4781275.24823746"
"GH2","12","European Union","2009","4679298.0224776"
"GH2","12","European Union","2008","5052531.3514207"
"GH2","12","European Union","2007","5168758.34704215"
"GH2","12","European Union","2006","5213024.79584991"
"GH2","12","European Union","2005","5224206.90583617"
"GH2","12","European Union","2004","5259774.47599914"
"GH2","12","European Union","2003","5257896.65619699"
"GH2","12","European Union","2002","5170832.91679719"
"GH2","12","European Union","2001","5205873.72134789"
"GH2","12","European Union","2000","5154207.2069306"
"GH2","12","European Union","1999","5163632.87024586"
"GH2","12","European Union","1998","5269200.92749783"
"GH2","12","European Union","1997","5310010.75619212"
"GH2","12","European Union","1996","5404360.51386537"
"GH2","12","European Union","1995","5292132.61654463"
"GH2","12","European Union","1994","5245115.95646952"
"GH2","12","European Union","1993","5275579.58298446"
"GH2","12","European Union","1992","5372230.18684075"
"GH2","12","European Union","1991","5546130.17933235"
"GH2","12","European Union","1990","5640034.42136432"
"GH2","13","Finland","2020","47782.2508760881"
"GH2","13","Finland","2019","52788.0216321206"
"GH2","13","Finland","2018","56178.7371728111"
"GH2","13","Finland","2017","55109.4477393937"
"GH2","13","Finland","2016","57923.4414445142"
"GH2","13","Finland","2015","55025.8104954332"
"GH2","13","Finland","2014","58602.5650655546"
"GH2","13","Finland","2013","62784.0462831325"
"GH2","13","Finland","2012","62352.1211812875"
"GH2","13","Finland","2011","67903.2867346018"
"GH2","13","Finland","2010","75672.3507572404"
"GH2","13","Finland","2009","67865.7963006704"
"GH2","13","Finland","2008","71545.9193907614"
"GH2","13","Finland","2007","79654.3264971749"
"GH2","13","Finland","2006","81295.8265305911"
"GH2","13","Finland","2005","69937.5991609183"
"GH2","13","Finland","2004","81918.8135543656"
"GH2","13","Finland","2003","85627.8836394399"
"GH2","13","Finland","2002","77992.477504052"
"GH2","13","Finland","2001","75570.5031758073"
"GH2","13","Finland","2000","70238.3762150563"
"GH2","13","Finland","1999","72119.4249521687"
"GH2","13","Finland","1998","72747.6477773879"
"GH2","13","Finland","1997","76443.3252887125"
"GH2","13","Finland","1996","77745.083346599"
"GH2","13","Finland","1995","71765.9382921597"
"GH2","13","Finland","1994","75489.4967320287"
"GH2","13","Finland","1993","69904.5228670466"
"GH2","13","Finland","1992","67661.4835050405"
"GH2","13","Finland","1991","69084.866259997"
"GH2","13","Finland","1990","71182.1121750426"
"GH2","21","Japan","2020","1150085.52106998"
"GH2","21","Japan","2019","1212221.4791279"
"GH2","21","Japan","2018","1247651.99934945"
"GH2","21","Japan","2017","1291580.0505983"
"GH2","21","Japan","2016","1304886.60902495"
"GH2","21","Japan","2015","1321624.01819598"
"GH2","21","Japan","2014","1360181.89068636"
"GH2","21","Japan","2013","1409116.44747035"
"GH2","21","Japan","2012","1397250.72773981"
"GH2","21","Japan","2011","1354551.02514692"
"GH2","21","Japan","2010","1303870.76545978"
"GH2","21","Japan","2009","1250422.27829904"
"GH2","21","Japan","2008","1322740.88731171"
"GH2","21","Japan","2007","1395797.16053877"
"GH2","21","Japan","2006","1360652.46449123"
"GH2","21","Japan","2005","1382002.88567901"
"GH2","21","Japan","2004","1374350.13507358"
"GH2","21","Japan","2003","1383004.40246678"
"GH2","21","Japan","2002","1376440.786419"
"GH2","21","Japan","2001","1352817.54415084"
"GH2","21","Japan","2000","1378932.20714869"
"GH2","21","Japan","1999","1359087.40746472"
"GH2","21","Japan","1998","1335691.20864649"
"GH2","21","Japan","1997","1384529.95818379"
"GH2","21","Japan","1996","1392569.43066115"
"GH2","21","Japan","1995","1379482.41265564"
"GH2","21","Japan","1994","1358056.75582001"
"GH2","21","Japan","1993","1296897.43820414"
"GH2","21","Japan","1992","1301310.42623131"
"GH2","21","Japan","1991","1289732.69231141"
"GH2","21","Japan","1990","1275449.4512256"
"GH2","22","Latvia","2020","10459.7247929042"
"GH2","22","Latvia","2019","11116.3002316847"
"GH2","22","Latvia","2018","11246.8432581049"
"GH2","22","Latvia","2017","10752.4035715657"
"GH2","22","Latvia","2016","10711.0769111783"
"GH2","22","Latvia","2015","10720.3948747245"
"GH2","22","Latvia","2014","10668.3845865145"
"GH2","22","Latvia","2013","10757.7514901157"
"GH2","22","Latvia","2012","10843.0956982655"
"GH2","22","Latvia","2011","11021.5984276523"
"GH2","22","Latvia","2010","11818.2006001664"
"GH2","22","Latvia","2009","10732.1818796935"
"GH2","22","Latvia","2008","11421.2748967427"
"GH2","22","Latvia","2007","11872.8775698112"
"GH2","22","Latvia","2006","11426.1186865078"
"GH2","22","Latvia","2005","10949.2198011942"
"GH2","22","Latvia","2004","10775.066949"
"GH2","22","Latvia","2003","10809.1421554771"
"GH2","22","Latvia","2002","10642.176041138"
"GH2","22","Latvia","2001","10671.108600959"
"GH2","22","Latvia","2000","10084.5595785589"
"GH2","22","Latvia","1999","10701.2551941713"
"GH2","22","Latvia","1998","11478.4336154545"
"GH2","22","Latvia","1997","11978.2275101312"
"GH2","22","Latvia","1996","12533.8293092587"
"GH2","22","Latvia","1995","12480.5098427966"
"GH2","22","Latvia","1994","13864.482961874"
"GH2","22","Latvia","1993","15816.5667001803"
"GH2","22","Latvia","1992","19235.4116548339"
"GH2","22","Latvia","1991","24010.9207573548"
"GH2","22","Latvia","1990","25908.6605618408"
"GH2","28","Netherlands","2020","164334.500279609"
"GH2","28","Netherlands","2019","180268.781103362"
"GH2","28","Netherlands","2018","186037.307030176"
"GH2","28","Netherlands","2017","191021.283462385"
"GH2","28","Netherlands","2016","193509.116852551"
"GH2","28","Netherlands","2015","193100.651095224"
"GH2","28","Netherlands","2014","185978.289010207"
"GH2","28","Netherlands","2013","193791.796350462"
"GH2","28","Netherlands","2012","193462.434035657"
"GH2","28","Netherlands","2011","197700.752870304"
"GH2","28","Netherlands","2010","212041.436334251"
"GH2","28","Netherlands","2009","200046.091065382"
"GH2","28","Netherlands","2008","205636.495582294"
"GH2","28","Netherlands","2007","206221.493694085"
"GH2","28","Netherlands","2006","207824.176366671"
"GH2","28","Netherlands","2005","212885.823023747"
"GH2","28","Netherlands","2004","218597.27470482"
"GH2","28","Netherlands","2003","217089.560309143"
"GH2","28","Netherlands","2002","216459.485862834"
"GH2","28","Netherlands","2001","218676.337483546"
"GH2","28","Netherlands","2000","218036.773213652"
"GH2","28","Netherlands","1999","219844.059393937"
"GH2","28","Netherlands","1998","233342.999759115"
"GH2","28","Netherlands","1997","232947.387993006"
"GH2","28","Netherlands","1996","241027.434987016"
"GH2","28","Netherlands","1995","230277.178355665"
"GH2","28","Netherlands","1994","230282.997083827"
"GH2","28","Netherlands","1993","229456.332509871"
"GH2","28","Netherlands","1992","228742.110227365"
"GH2","28","Netherlands","1991","228142.536600413"
"GH2","28","Netherlands","1990","220513.732865944"
"GH2","32","Portugal","2020","57585.7223893744"
"GH2","32","Portugal","2019","63624.0293896202"
"GH2","32","Portugal","2018","67227.3201977766"
"GH2","32","Portugal","2017","70950.3429075524"
"GH2","32","Portugal","2016","65851.6549026769"
"GH2","32","Portugal","2015","67701.6331258756"
"GH2","32","Portugal","2014","63537.8721368155"
"GH2","32","Portugal","2013","63616.1543702205"
"GH2","32","Portugal","2012","65502.1379831396"
"GH2","32","Portugal","2011","67421.9329394007"
"GH2","32","Portugal","2010","68926.1589795417"
"GH2","32","Portugal","2009","73142.1046567609"
"GH2","32","Portugal","2008","76267.1026076354"
"GH2","32","Portugal","2007","78683.8917330673"
"GH2","32","Portugal","2006","80947.5964829773"
"GH2","32","Portugal","2005","85774.8853940617"
"GH2","32","Portugal","2004","83831.3179175261"
"GH2","32","Portugal","2003","80536.0334192514"
"GH2","32","Portugal","2002","85604.2987247069"
"GH2","32","Portugal","2001","81143.2434560281"
"GH2","32","Portugal","2000","81589.3110400838"
"GH2","32","Portugal","1999","82315.2693856905"
"GH2","32","Portugal","1998","74215.8424176878"
"GH2","32","Portugal","1997","69351.7577382801"
"GH2","32","Portugal","1996","66123.2907905016"
"GH2","32","Portugal","1995","68420.0995541869"
"GH2","32","Portugal","1994","63706.6230739831"
"GH2","32","Portugal","1993","62740.3724862833"
"GH2","32","Portugal","1992","64237.7647178748"
"GH2","32","Portugal","1991","60371.9598273235"
"GH2","32","Portugal","1990","58451.8092981377"
"GH2","35","Slovakia","2020","37048.581367291"
"GH2","35","Slovakia","2019","39821.6502584569"
"GH2","35","Slovakia","2018","42134.885477947"
"GH2","35","Slovakia","2017","42262.7656597442"
"GH2","35","Slovakia","2016","41179.3682288985"
"GH2","35","Slovakia","2015","40714.3190006205"
"GH2","35","Slovakia","2014","40009.359365047"
"GH2","35","Slovakia","2013","41961.6780035765"
"GH2","35","Slovakia","2012","42284.1742570197"
"GH2","35","Slovakia","2011","44700.2512857341"
"GH2","35","Slovakia","2010","45673.2170554335"
"GH2","35","Slovakia","2009","44872.7806321317"
"GH2","35","Slovakia","2008","49163.7196997764"
"GH2","35","Slovakia","2007","48631.2657057252"
"GH2","35","Slovakia","2006","50376.3051832332"
"GH2","35","Slovakia","2005","50562.0335673641"
"GH2","35","Slovakia","2004","50581.1795338635"
"GH2","35","Slovakia","2003","49838.5027554934"
"GH2","35","Slovakia","2002","49709.8418039028"
"GH2","35","Slovakia","2001","51098.6952373373"
"GH2","35","Slovakia","2000","48769.6098216752"
"GH2","35","Slovakia","1999","50593.8453572851"
"GH2","35","Slovakia","1998","51897.6544288934"
"GH2","35","Slovakia","1997","52617.032189765"
"GH2","35","Slovakia","1996","52767.8028428353"
"GH2","35","Slovakia","1995","52922.4357556166"
"GH2","35","Slovakia","1994","52414.1779494122"
"GH2","35","Slovakia","1993","54885.0205122398"
"GH2","35","Slovakia","1992","58296.1375917336"
"GH2","35","Slovakia","1991","64005.0405170531"
"GH2","35","Slovakia","1990","73462.5609920232"
"GH2","39","Switzerland","2020","43411.5955114339"
"GH2","39","Switzerland","2019","46097.2388906111"
"GH2","39","Switzerland","2018","46376.7233752794"
"GH2","39","Switzerland","2017","47879.9675223976"
"GH2","39","Switzerland","2016","48757.8698572893"
"GH2","39","Switzerland","2015","48480.4234618327"
"GH2","39","Switzerland","2014","48974.0761525227"
"GH2","39","Switzerland","2013","52918.2980113438"
"GH2","39","Switzerland","2012","52040.0313769001"
"GH2","39","Switzerland","2011","50696.5525366457"
"GH2","39","Switzerland","2010","54817.0466853366"
"GH2","39","Switzerland","2009","53181.4246797133"
"GH2","39","Switzerland","2008","54642.678335352"
"GH2","39","Switzerland","2007","53230.918875168"
"GH2","39","Switzerland","2006","55147.745103605"
"GH2","39","Switzerland","2005","55458.952743081"
"GH2","39","Switzerland","2004","54820.5219748639"
"GH2","39","Switzerland","2003","54204.4303051554"
"GH2","39","Switzerland","2002","53134.1883516779"
"GH2","39","Switzerland","2001","54637.9670877869"
"GH2","39","Switzerland","2000","53112.9595421678"
"GH2","39","Switzerland","1999","53815.9879875193"
"GH2","39","Switzerland","1998","53987.4628060705"
"GH2","39","Switzerland","1997","52439.8810057638"
"GH2","39","Switzerland","1996","53612.8144438763"
"GH2","39","Switzerland","1995","52927.7052016389"
"GH2","39","Switzerland","1994","52016.0239007317"
"GH2","39","Switzerland","1993","53038.7977297371"
"GH2","39","Switzerland","1992","55614.7633295655"
"GH2","39","Switzerland","1991","55874.2955301628"
"GH2","39","Switzerland","1990","53980.2529540215"

