"Series Code","Country or Area Code","Country or Area","Year","Value"
"SF6","5","Bulgaria","2008","9.158036327088"
"SF6","5","Bulgaria","2007","8.81427942954"
"SF6","5","Bulgaria","2006","8.483425822404"
"SF6","5","Bulgaria","2005","8.164991166876"
"SF6","5","Bulgaria","2004","8.133666290652"
"SF6","5","Bulgaria","2003","7.687775322048"
"SF6","5","Bulgaria","2002","7.266328281552"
"SF6","5","Bulgaria","2001","6.867985143396"
"SF6","5","Bulgaria","2000","6.491479341588"
"SF6","5","Bulgaria","1999","6.135613744344"
"SF6","5","Bulgaria","1998","5.799256847172"
"SF6","5","Bulgaria","1997","5.481339175032"
"SF6","5","Bulgaria","1996","5.180849881944"
"SF6","5","Bulgaria","1995","4.896833536644"
"SF6","5","Bulgaria","1994","4.628387085852"
"SF6","5","Bulgaria","1993","4.374656980788"
"SF6","5","Bulgaria","1992","4.134836465796"
"SF6","5","Bulgaria","1991","3.908163011292"
"SF6","5","Bulgaria","1990","3.693915889668"
"SF6","6","Canada","2020","302.338250215152"
"SF6","6","Canada","2019","435.671413312188"
"SF6","6","Canada","2018","344.233048143996"
"SF6","6","Canada","2017","317.574618538092"
"SF6","6","Canada","2016","365.969740646724"
"SF6","6","Canada","2015","466.903616856828"
"SF6","6","Canada","2014","401.985953498244"
"SF6","6","Canada","2013","464.891234989548"
"SF6","6","Canada","2012","461.11435479162"
"SF6","6","Canada","2011","340.76075639484"
"SF6","6","Canada","2010","447.606364524732"
"SF6","6","Canada","2009","373.869838533732"
"SF6","6","Canada","2008","644.333416990212"
"SF6","6","Canada","2007","726.19307674164"
"SF6","6","Canada","2006","1526.73967628596"
"SF6","6","Canada","2005","1417.36248040284"
"SF6","6","Canada","2004","2339.90088246041"
"SF6","6","Canada","2003","2651.43094731505"
"SF6","6","Canada","2002","3015.81125977883"
"SF6","6","Canada","2001","2557.10062751939"
"SF6","6","Canada","2000","2902.95965514968"
"SF6","6","Canada","1999","2410.09923133865"
"SF6","6","Canada","1998","2357.48211821587"
"SF6","6","Canada","1997","1827.63096609743"
"SF6","6","Canada","1996","1768.64579780718"
"SF6","6","Canada","1995","2275.15612704892"
"SF6","6","Canada","1994","2441.74031182459"
"SF6","6","Canada","1993","2373.54355097922"
"SF6","6","Canada","1992","2557.11274234271"
"SF6","6","Canada","1991","3685.23933466788"
"SF6","6","Canada","1990","3225.9221983891"
"SF6","7","Croatia","2020","8.763408"
"SF6","7","Croatia","2019","7.8521832"
"SF6","7","Croatia","2018","6.2706384"
"SF6","7","Croatia","2017","7.01727"
"SF6","7","Croatia","2016","6.5986392"
"SF6","7","Croatia","2015","5.5760592"
"SF6","7","Croatia","2014","7.6747536"
"SF6","7","Croatia","2013","7.1783292"
"SF6","7","Croatia","2012","10.9621032"
"SF6","7","Croatia","2011","10.2591792"
"SF6","7","Croatia","2010","9.8308128"
"SF6","7","Croatia","2009","9.3412512"
"SF6","7","Croatia","2008","12.9906876"
"SF6","7","Croatia","2007","14.1528036"
"SF6","7","Croatia","2006","14.1345636"
"SF6","7","Croatia","2005","14.2626312"
"SF6","7","Croatia","2004","13.5381612"
"SF6","7","Croatia","2003","13.0938576"
"SF6","7","Croatia","2002","12.7549812"
"SF6","7","Croatia","2001","12.4246548"
"SF6","7","Croatia","2000","12.3377412"
"SF6","7","Croatia","1999","12.9501948"
"SF6","7","Croatia","1998","13.0038432"
"SF6","7","Croatia","1997","12.1499832"
"SF6","7","Croatia","1996","12.5111808"
"SF6","7","Croatia","1995","12.0759972"
"SF6","7","Croatia","1994","11.5991808"
"SF6","7","Croatia","1993","10.8066072"
"SF6","7","Croatia","1992","10.6928808"
"SF6","7","Croatia","1991","10.6085208"
"SF6","7","Croatia","1990","10.7259408"
"SF6","8","Cyprus","2020","18.1792608"
"SF6","8","Cyprus","2019","14.9845248"
"SF6","8","Cyprus","2018","16.391436800076"
"SF6","8","Cyprus","2017","15.332772"
"SF6","8","Cyprus","2016","15.140507199924"
"SF6","8","Cyprus","2015","16.2919224"
"SF6","8","Cyprus","2014","15.70280688"
"SF6","8","Cyprus","2013","15.11369136"
"SF6","8","Cyprus","2012","14.52457584"
"SF6","8","Cyprus","2011","13.93546032"
"SF6","8","Cyprus","2010","12.3192048"
"SF6","8","Cyprus","2009","12.02223936"
"SF6","8","Cyprus","2008","11.72527392"
"SF6","8","Cyprus","2007","11.42830848"
"SF6","8","Cyprus","2006","11.13134304"
"SF6","8","Cyprus","2005","12.0475656"
"SF6","8","Cyprus","2004","11.41262208"
"SF6","8","Cyprus","2003","10.77767856"
"SF6","8","Cyprus","2002","10.14273504"
"SF6","8","Cyprus","2001","9.50779152"
"SF6","8","Cyprus","2000","8.85505363626"
"SF6","8","Cyprus","1999","8.234499818244"
"SF6","8","Cyprus","1998","7.613946"
"SF6","8","Cyprus","1997","6.993392181756"
"SF6","8","Cyprus","1996","6.37283836374"
"SF6","8","Cyprus","1995","5.752284545496"
"SF6","8","Cyprus","1994","5.131730727252"
"SF6","8","Cyprus","1993","4.511176909008"
"SF6","8","Cyprus","1992","3.890623090992"
"SF6","8","Cyprus","1991","3.270069272748"
"SF6","8","Cyprus","1990","2.649515454504"
"SF6","9","Czechia","2020","65.157245241024"
"SF6","9","Czechia","2019","68.002443701016"
"SF6","9","Czechia","2018","70.557119764572"
"SF6","9","Czechia","2017","74.025443208612"
"SF6","9","Czechia","2016","78.629253649608"
"SF6","9","Czechia","2015","78.267316076976"
"SF6","9","Czechia","2014","79.903831048608"
"SF6","9","Czechia","2013","83.040795890364"
"SF6","9","Czechia","2012","92.4372829089"
"SF6","9","Czechia","2011","88.641427952472"
"SF6","9","Czechia","2010","82.761849410292"
"SF6","9","Czechia","2009","89.05359392784"
"SF6","9","Czechia","2008","88.667246760936"
"SF6","9","Czechia","2007","93.788450070636"
"SF6","9","Czechia","2006","105.116082947928"
"SF6","9","Czechia","2005","111.843088255332"
"SF6","9","Czechia","2004","120.614844634932"
"SF6","9","Czechia","2003","144.693841983336"
"SF6","9","Czechia","2002","121.27618465224"
"SF6","9","Czechia","2001","98.817171140028"
"SF6","9","Czechia","2000","108.398328531264"
"SF6","9","Czechia","1999","95.936417647764"
"SF6","9","Czechia","1998","94.975356597732"
"SF6","9","Czechia","1997","96.104532370692"
"SF6","9","Czechia","1996","98.306086980252"
"SF6","9","Czechia","1995","88.679165309772"
"SF6","9","Czechia","1994","87.662043720516"
"SF6","9","Czechia","1993","86.563972716228"
"SF6","9","Czechia","1992","85.407734264844"
"SF6","9","Czechia","1991","84.075457136124"
"SF6","9","Czechia","1990","84.239432361504"
"SF6","10","Denmark","2020","46.447969391544"
"SF6","10","Denmark","2019","72.164301657036"
"SF6","10","Denmark","2018","73.901520517056"
"SF6","10","Denmark","2017","76.043342329332"
"SF6","10","Denmark","2016","104.410995066504"
"SF6","10","Denmark","2015","121.648153711188"
"SF6","10","Denmark","2014","154.595086929324"
"SF6","10","Denmark","2013","150.103605091236"
"SF6","10","Denmark","2012","129.662074983012"
"SF6","10","Denmark","2011","77.614036039788"
"SF6","10","Denmark","2010","37.1358562386"
"SF6","10","Denmark","2009","35.496804752376"
"SF6","10","Denmark","2008","30.506707574736"
"SF6","10","Denmark","2007","29.201362319928"
"SF6","10","Denmark","2006","34.504817423472"
"SF6","10","Denmark","2005","20.842722561468"
"SF6","10","Denmark","2004","31.64993446854"
"SF6","10","Denmark","2003","30.220379713452"
"SF6","10","Denmark","2002","24.067982726316"
"SF6","10","Denmark","2001","28.666321009992"
"SF6","10","Denmark","2000","56.916250944012"
"SF6","10","Denmark","1999","62.992154780448"
"SF6","10","Denmark","1998","57.792397489608"
"SF6","10","Denmark","1997","70.72029771066"
"SF6","10","Denmark","1996","59.318835181632"
"SF6","10","Denmark","1995","103.937057820864"
"SF6","10","Denmark","1994","118.11078585"
"SF6","10","Denmark","1993","97.96077"
"SF6","10","Denmark","1992","86.3265"
"SF6","10","Denmark","1991","61.0641"
"SF6","10","Denmark","1990","42.408"
"SF6","11","Estonia","2020","2.922969292368"
"SF6","11","Estonia","2019","2.840394121968"
"SF6","11","Estonia","2018","2.66907081888"
"SF6","11","Estonia","2017","2.548517245476"
"SF6","11","Estonia","2016","2.636733865476"
"SF6","11","Estonia","2015","2.35053910968"
"SF6","11","Estonia","2014","2.20632295368"
"SF6","11","Estonia","2013","2.12301094314"
"SF6","11","Estonia","2012","1.988510127744"
"SF6","11","Estonia","2011","1.873170807636"
"SF6","11","Estonia","2010","1.831973837388"
"SF6","11","Estonia","2009","1.499128467396"
"SF6","11","Estonia","2008","1.45452144"
"SF6","11","Estonia","2007","1.035124784352"
"SF6","11","Estonia","2006","1.173151663068"
"SF6","11","Estonia","2005","1.0795910181"
"SF6","11","Estonia","2004","1.071630326736"
"SF6","11","Estonia","2003","1.298253102768"
"SF6","11","Estonia","2002","1.389111375"
"SF6","11","Estonia","2001","1.677704985144"
"SF6","11","Estonia","2000","2.612362725"
"SF6","11","Estonia","1999","2.8793664"
"SF6","11","Estonia","1998","2.857284315"
"SF6","11","Estonia","1997","2.850898092"
"SF6","11","Estonia","1996","3.333134052"
"SF6","11","Estonia","1995","3.0743691"
"SF6","11","Estonia","1994","2.967680775"
"SF6","11","Estonia","1993","1.38651645"
"SF6","11","Estonia","1992","0.090352125"
"SF6","11","Estonia","1991","0.0481878"
"SF6","12","European Union","2020","5520.39150278761"
"SF6","12","European Union","2019","6709.94362863852"
"SF6","12","European Union","2018","6733.85880939847"
"SF6","12","European Union","2017","6553.19471756014"
"SF6","12","European Union","2016","6319.35305041746"
"SF6","12","European Union","2015","6048.04995363636"
"SF6","12","European Union","2014","5706.79134217435"
"SF6","12","European Union","2013","6030.42201635088"
"SF6","12","European Union","2012","6123.91486664155"
"SF6","12","European Union","2011","6010.24291856235"
"SF6","12","European Union","2010","6275.50294542768"
"SF6","12","European Union","2009","6231.51647980621"
"SF6","12","European Union","2008","6586.86287728402"
"SF6","12","European Union","2007","6913.33864202113"
"SF6","12","European Union","2006","7365.97462937076"
"SF6","12","European Union","2005","7774.53582979272"
"SF6","12","European Union","2004","8030.32666843525"
"SF6","12","European Union","2003","8011.61257590155"
"SF6","12","European Union","2002","8524.75079609029"
"SF6","12","European Union","2001","9571.75581147859"
"SF6","12","European Union","2000","10349.4278341367"
"SF6","12","European Union","1999","10319.8828190635"
"SF6","12","European Union","1998","12648.4639809929"
"SF6","12","European Union","1997","13403.1770787807"
"SF6","12","European Union","1996","14904.1363173747"
"SF6","12","European Union","1995","15047.7102271565"
"SF6","12","European Union","1994","14056.9675453375"
"SF6","12","European Union","1993","12889.9899065649"
"SF6","12","European Union","1992","12208.9654195795"
"SF6","12","European Union","1991","11374.0083997494"
"SF6","12","European Union","1990","10913.6686770981"
"SF6","13","Finland","2020","19.12958133"
"SF6","13","Finland","2019","18.20655183"
"SF6","13","Finland","2018","20.03044809"
"SF6","13","Finland","2017","24.44296515"
"SF6","13","Finland","2016","29.50073019"
"SF6","13","Finland","2015","21.56459112"
"SF6","13","Finland","2014","34.25063652"
"SF6","13","Finland","2013","30.70041204"
"SF6","13","Finland","2012","22.15592964"
"SF6","13","Finland","2011","23.67410498868"
"SF6","13","Finland","2010","21.791502978144"
"SF6","13","Finland","2009","26.710521984108"
"SF6","13","Finland","2008","26.658888399588"
"SF6","13","Finland","2007","19.173863533092"
"SF6","13","Finland","2006","27.564248995128"
"SF6","13","Finland","2005","22.189085937624"
"SF6","13","Finland","2004","23.838093445812"
"SF6","13","Finland","2003","25.56814686"
"SF6","13","Finland","2002","25.33507386"
"SF6","13","Finland","2001","25.526260531296"
"SF6","13","Finland","2000","26.059706382048"
"SF6","13","Finland","1999","30.756944424084"
"SF6","13","Finland","1998","38.62456971456"
"SF6","13","Finland","1997","50.108159919528"
"SF6","13","Finland","1996","54.159349308492"
"SF6","13","Finland","1995","36.980164585872"
"SF6","13","Finland","1994","23.861008164012"
"SF6","13","Finland","1993","19.746911690172"
"SF6","13","Finland","1992","25.670926187016"
"SF6","13","Finland","1991","40.161744209988"
"SF6","13","Finland","1990","52.483297558872"
"SF6","14","France","2020","347.766873840504"
"SF6","14","France","2019","386.470324392444"
"SF6","14","France","2018","433.99375481556"
"SF6","14","France","2017","462.155841709404"
"SF6","14","France","2016","507.83398682544"
"SF6","14","France","2015","499.265259630252"
"SF6","14","France","2014","475.330327272708"
"SF6","14","France","2013","584.75443683528"
"SF6","14","France","2012","656.523412350024"
"SF6","14","France","2011","652.249458413112"
"SF6","14","France","2010","876.580997352024"
"SF6","14","France","2009","953.187438238548"
"SF6","14","France","2008","1137.9268005372"
"SF6","14","France","2007","1150.8794367612"
"SF6","14","France","2006","1254.0794999292"
"SF6","14","France","2005","1356.75316904545"
"SF6","14","France","2004","1613.0476552812"
"SF6","14","France","2003","1581.83095500696"
"SF6","14","France","2002","1599.63903327346"
"SF6","14","France","2001","1827.5699816604"
"SF6","14","France","2000","2182.7075722555"
"SF6","14","France","1999","2295.46396167673"
"SF6","14","France","1998","2596.77745071256"
"SF6","14","France","1997","2479.22825128567"
"SF6","14","France","1996","2498.03943895181"
"SF6","14","France","1995","2470.09161152214"
"SF6","14","France","1994","2447.34672857388"
"SF6","14","France","1993","2299.01143597034"
"SF6","14","France","1992","2259.61450732548"
"SF6","14","France","1991","2220.83250920832"
"SF6","14","France","1990","2158.08854548748"
"SF6","15","Germany","2020","3008.028410136"
"SF6","15","Germany","2019","3919.330194564"
"SF6","15","Germany","2018","3870.614273376"
"SF6","15","Germany","2017","3759.572888244"
"SF6","15","Germany","2016","3457.205595864"
"SF6","15","Germany","2015","3246.742812996"
"SF6","15","Germany","2014","3066.147853428"
"SF6","15","Germany","2013","3122.34612426"
"SF6","15","Germany","2012","3082.58840994"
"SF6","15","Germany","2011","3035.331128556"
"SF6","15","Germany","2010","3002.479043808"
"SF6","15","Germany","2009","2942.522316096"
"SF6","15","Germany","2008","2942.667220128"
"SF6","15","Germany","2007","3089.621286312"
"SF6","15","Germany","2006","3200.64326112"
"SF6","15","Germany","2005","3252.036592236"
"SF6","15","Germany","2004","3241.04324574"
"SF6","15","Germany","2003","3013.409687568"
"SF6","15","Germany","2002","3082.252280028"
"SF6","15","Germany","2001","3751.778684304"
"SF6","15","Germany","2000","4072.497783552"
"SF6","15","Germany","1999","4289.752189152"
"SF6","15","Germany","1998","5888.914866984"
"SF6","15","Germany","1997","6108.844118424"
"SF6","15","Germany","1996","6162.492516372"
"SF6","15","Germany","1995","6467.149524288"
"SF6","15","Germany","1994","6249.227868708"
"SF6","15","Germany","1993","5973.591374304"
"SF6","15","Germany","1992","5237.80713126"
"SF6","15","Germany","1991","4745.87876928"
"SF6","15","Germany","1990","4427.998131636"
"SF6","16","Greece","2020","4.938612113232"
"SF6","16","Greece","2019","4.920569255256"
"SF6","16","Greece","2018","4.942690362"
"SF6","16","Greece","2017","5.011108602"
"SF6","16","Greece","2016","5.20201046892"
"SF6","16","Greece","2015","5.06042286336"
"SF6","16","Greece","2014","4.921542857208"
"SF6","16","Greece","2013","5.151171428604"
"SF6","16","Greece","2012","5.048571428604"
"SF6","16","Greece","2011","5.13"
"SF6","16","Greece","2010","5.8596"
"SF6","16","Greece","2009","5.016"
"SF6","16","Greece","2008","7.182"
"SF6","16","Greece","2007","9.462"
"SF6","16","Greece","2006","7.98"
"SF6","16","Greece","2005","6.156"
"SF6","16","Greece","2004","4.2636"
"SF6","16","Greece","2003","4.0584"
"SF6","16","Greece","2002","4.0584"
"SF6","16","Greece","2001","3.876"
"SF6","16","Greece","2000","3.8076"
"SF6","16","Greece","1999","3.6936"
"SF6","16","Greece","1998","3.6024"
"SF6","16","Greece","1997","3.5568"
"SF6","16","Greece","1996","3.5112"
"SF6","16","Greece","1995","3.42"
"SF6","16","Greece","1994","3.289356"
"SF6","16","Greece","1993","3.199182"
"SF6","16","Greece","1992","3.111288"
"SF6","16","Greece","1991","3.018948"
"SF6","16","Greece","1990","2.928888"
"SF6","17","Hungary","2020","109.425759081924"
"SF6","17","Hungary","2019","101.137843904988"
"SF6","17","Hungary","2018","96.562998089688"
"SF6","17","Hungary","2017","113.842141208412"
"SF6","17","Hungary","2016","128.450080343676"
"SF6","17","Hungary","2015","118.34212053468"
"SF6","17","Hungary","2014","84.13917538914"
"SF6","17","Hungary","2013","97.85000201514"
"SF6","17","Hungary","2012","77.051891163048"
"SF6","17","Hungary","2011","77.590736957364"
"SF6","17","Hungary","2010","91.55000774874"
"SF6","17","Hungary","2009","77.441319804216"
"SF6","17","Hungary","2008","84.158031691608"
"SF6","17","Hungary","2007","100.57032305934"
"SF6","17","Hungary","2006","101.021849391312"
"SF6","17","Hungary","2005","89.580170917212"
"SF6","17","Hungary","2004","91.679842230408"
"SF6","17","Hungary","2003","75.140799016704"
"SF6","17","Hungary","2002","64.323758619924"
"SF6","17","Hungary","2001","80.351321301096"
"SF6","17","Hungary","2000","81.592306229808"
"SF6","17","Hungary","1999","72.153648103956"
"SF6","17","Hungary","1998","90.653255917236"
"SF6","17","Hungary","1997","77.939199643812"
"SF6","17","Hungary","1996","62.937538750728"
"SF6","17","Hungary","1995","51.047530754088"
"SF6","17","Hungary","1994","38.134839911892"
"SF6","17","Hungary","1993","30.037664626116"
"SF6","17","Hungary","1992","19.089662102076"
"SF6","17","Hungary","1991","13.470291620796"
"SF6","17","Hungary","1990","12.3870005943"
"SF6","18","Iceland","2020","3.154797191436"
"SF6","18","Iceland","2019","2.274646851156"
"SF6","18","Iceland","2018","3.905440552896"
"SF6","18","Iceland","2017","2.7274175613"
"SF6","18","Iceland","2016","1.3445823708"
"SF6","18","Iceland","2015","1.585808543184"
"SF6","18","Iceland","2014","2.385150796512"
"SF6","18","Iceland","2013","3.225557627328"
"SF6","18","Iceland","2012","5.34568447398"
"SF6","18","Iceland","2011","3.0453975675"
"SF6","18","Iceland","2010","4.664144814"
"SF6","18","Iceland","2009","3.03646736724"
"SF6","18","Iceland","2008","3.0065320605"
"SF6","18","Iceland","2007","2.8937632605"
"SF6","18","Iceland","2006","2.6087632605"
"SF6","18","Iceland","2005","2.5175632605"
"SF6","18","Iceland","2004","1.314705"
"SF6","18","Iceland","2003","1.31157"
"SF6","18","Iceland","2002","1.31157"
"SF6","18","Iceland","2001","1.31157"
"SF6","18","Iceland","2000","1.31157"
"SF6","18","Iceland","1999","1.24374"
"SF6","18","Iceland","1998","1.24374"
"SF6","18","Iceland","1997","1.24374"
"SF6","18","Iceland","1996","1.24374"
"SF6","18","Iceland","1995","1.24374"
"SF6","18","Iceland","1994","1.24374"
"SF6","18","Iceland","1993","1.24374"
"SF6","18","Iceland","1992","1.24374"
"SF6","18","Iceland","1991","1.24374"
"SF6","18","Iceland","1990","1.096395"
"SF6","19","Ireland","2020","18.487284786516"
"SF6","19","Ireland","2019","33.567849537228"
"SF6","19","Ireland","2018","40.918217582748"
"SF6","19","Ireland","2017","39.212449146924"
"SF6","19","Ireland","2016","39.293819822964"
"SF6","19","Ireland","2015","44.487313113396"
"SF6","19","Ireland","2014","37.405771159416"
"SF6","19","Ireland","2013","43.551097219944"
"SF6","19","Ireland","2012","37.412572276524"
"SF6","19","Ireland","2011","45.483367879536"
"SF6","19","Ireland","2010","33.091930782576"
"SF6","19","Ireland","2009","39.17527223232"
"SF6","19","Ireland","2008","54.673861678548"
"SF6","19","Ireland","2007","62.924839044936"
"SF6","19","Ireland","2006","60.189785269332"
"SF6","19","Ireland","2005","96.755017818948"
"SF6","19","Ireland","2004","65.328204380916"
"SF6","19","Ireland","2003","109.948859110968"
"SF6","19","Ireland","2002","64.479123993252"
"SF6","19","Ireland","2001","64.625531018124"
"SF6","19","Ireland","2000","51.756445691436"
"SF6","19","Ireland","1999","64.18701808848"
"SF6","19","Ireland","1998","88.735625857212"
"SF6","19","Ireland","1997","126.117418947468"
"SF6","19","Ireland","1996","97.463146411428"
"SF6","19","Ireland","1995","79.114297385376"
"SF6","19","Ireland","1994","61.950870086124"
"SF6","19","Ireland","1993","52.904062713384"
"SF6","19","Ireland","1992","43.857073447944"
"SF6","19","Ireland","1991","38.868300452352"
"SF6","19","Ireland","1990","33.879341871144"
"SF6","20","Italy","2020","264.14094810156"
"SF6","20","Italy","2019","440.16692319618"
"SF6","20","Italy","2018","451.725194491068"
"SF6","20","Italy","2017","417.493663130976"
"SF6","20","Italy","2016","399.415360712964"
"SF6","20","Italy","2015","472.245132461616"
"SF6","20","Italy","2014","359.15752695132"
"SF6","20","Italy","2013","421.883688884508"
"SF6","20","Italy","2012","445.605538099188"
"SF6","20","Italy","2011","441.363258338832"
"SF6","20","Italy","2010","393.787497507108"
"SF6","20","Italy","2009","472.033087058928"
"SF6","20","Italy","2008","495.921146481528"
"SF6","20","Italy","2007","452.66407596102"
"SF6","20","Italy","2006","570.291993357132"
"SF6","20","Italy","2005","549.999794192292"
"SF6","20","Italy","2004","584.545572063828"
"SF6","20","Italy","2003","549.89326097136"
"SF6","20","Italy","2002","740.7210456423"
"SF6","20","Italy","2001","852.71583205284"
"SF6","20","Italy","2000","604.313157330696"
"SF6","20","Italy","1999","463.548789393252"
"SF6","20","Italy","1998","688.5571842627"
"SF6","20","Italy","1997","813.388664135004"
"SF6","20","Italy","1996","761.721678794676"
"SF6","20","Italy","1995","679.720156554048"
"SF6","20","Italy","1994","487.52099762196"
"SF6","20","Italy","1993","444.286371733812"
"SF6","20","Italy","1992","432.632314619748"
"SF6","20","Italy","1991","430.795943909064"
"SF6","20","Italy","1990","408.351179829816"
"SF6","21","Japan","2020","2028.3146558619"
"SF6","21","Japan","2019","2001.02879513969"
"SF6","21","Japan","2018","2054.94486525071"
"SF6","21","Japan","2017","2070.75386903021"
"SF6","21","Japan","2016","2158.26523904671"
"SF6","21","Japan","2015","2075.10531982626"
"SF6","21","Japan","2014","2038.85905586987"
"SF6","21","Japan","2013","2075.2507946444"
