"Series Code","Country or Area Code","Country or Area","Year","Value"
"PFC","5","Bulgaria","2009","0.05586741"
"PFC","5","Bulgaria","2008","0.0206622"
"PFC","6","Canada","2020","814.561284246373"
"PFC","6","Canada","2019","604.620109512426"
"PFC","6","Canada","2018","629.522942605875"
"PFC","6","Canada","2017","754.76428897401"
"PFC","6","Canada","2016","773.827413087213"
"PFC","6","Canada","2015","976.695510033624"
"PFC","6","Canada","2014","1095.32149988073"
"PFC","6","Canada","2013","1624.68625916433"
"PFC","6","Canada","2012","1804.90708651846"
"PFC","6","Canada","2011","1663.57206037639"
"PFC","6","Canada","2010","1861.15414751496"
"PFC","6","Canada","2009","2510.32677583874"
"PFC","6","Canada","2008","2600.87715865375"
"PFC","6","Canada","2007","2533.63060255667"
"PFC","6","Canada","2006","2985.13004820647"
"PFC","6","Canada","2005","3838.45039936052"
"PFC","6","Canada","2004","3521.88049256302"
"PFC","6","Canada","2003","3489.90575187459"
"PFC","6","Canada","2002","3462.96455549494"
"PFC","6","Canada","2001","4047.51767502886"
"PFC","6","Canada","2000","4984.52645578182"
"PFC","6","Canada","1999","5370.47801392364"
"PFC","6","Canada","1998","6476.19444511494"
"PFC","6","Canada","1997","6374.16920053953"
"PFC","6","Canada","1996","6501.37143946059"
"PFC","6","Canada","1995","6346.93669427876"
"PFC","6","Canada","1994","6895.01454213527"
"PFC","6","Canada","1993","7455.58343575616"
"PFC","6","Canada","1992","7578.68311306546"
"PFC","6","Canada","1991","8033.11321531272"
"PFC","6","Canada","1990","7557.90185934868"
"PFC","7","Croatia","1991","850.751424"
"PFC","7","Croatia","1990","1240.238592"
"PFC","9","Czechia","2020","1.0153344171583"
"PFC","9","Czechia","2019","1.61966845152477"
"PFC","9","Czechia","2018","2.1302979356626"
"PFC","9","Czechia","2017","2.03270639903721"
"PFC","9","Czechia","2016","1.81781111359258"
"PFC","9","Czechia","2015","2.1520011957193"
"PFC","9","Czechia","2014","3.16762410017087"
"PFC","9","Czechia","2013","4.22185301881243"
"PFC","9","Czechia","2012","6.31008132741563"
"PFC","9","Czechia","2011","8.30852565495161"
"PFC","9","Czechia","2010","48.0635853499717"
"PFC","9","Czechia","2009","45.4404297958029"
"PFC","9","Czechia","2008","39.759307381136"
"PFC","9","Czechia","2007","29.0011206799996"
"PFC","9","Czechia","2006","31.0883372338224"
"PFC","9","Czechia","2005","14.8913195484938"
"PFC","9","Czechia","2004","12.8091362472826"
"PFC","9","Czechia","2003","8.55194127609659"
"PFC","9","Czechia","2002","16.3866504453712"
"PFC","9","Czechia","2001","9.74502110584814"
"PFC","9","Czechia","2000","4.68593898376519"
"PFC","9","Czechia","1999","1.09556437391085"
"PFC","9","Czechia","1998","1.65559796704289"
"PFC","9","Czechia","1997","1.72825406801251"
"PFC","9","Czechia","1996","0.6775259"
"PFC","9","Czechia","1995","0.00883"
"PFC","10","Denmark","2020","0.006967014875"
"PFC","10","Denmark","2019","1.108077014875"
"PFC","10","Denmark","2018","0.007373464875"
"PFC","10","Denmark","2017","1.093501256"
"PFC","10","Denmark","2016","0.007929747125"
"PFC","10","Denmark","2015","0.01770644"
"PFC","10","Denmark","2014","2.6527894"
"PFC","10","Denmark","2013","3.695"
"PFC","10","Denmark","2012","3.47286837768439"
"PFC","10","Denmark","2011","7.7072884813793"
"PFC","10","Denmark","2010","10.2244590864289"
"PFC","10","Denmark","2009","19.545038931676"
"PFC","10","Denmark","2008","18.444488645718"
"PFC","10","Denmark","2007","21.186794217955"
"PFC","10","Denmark","2006","21.150361908937"
"PFC","10","Denmark","2005","18.767038231956"
"PFC","10","Denmark","2004","20.534267704379"
"PFC","10","Denmark","2003","24.592389402758"
"PFC","10","Denmark","2002","28.013003919633"
"PFC","10","Denmark","2001","27.911832354461"
"PFC","10","Denmark","2000","22.567448283225"
"PFC","10","Denmark","1999","15.74457587025"
"PFC","10","Denmark","1998","11.4748565225"
"PFC","10","Denmark","1997","5.195285025"
"PFC","10","Denmark","1996","2.09337225"
"PFC","10","Denmark","1995","0.6335525"
"PFC","10","Denmark","1994","0.066225"
"PFC","11","Estonia","2008","0.04855617"
"PFC","11","Estonia","2007","0.0769093"
"PFC","11","Estonia","2006","0.09447217"
"PFC","12","European Union","2020","2092.52798581781"
"PFC","12","European Union","2019","2732.69639591721"
"PFC","12","European Union","2018","3537.93159798629"
"PFC","12","European Union","2017","3384.46902377062"
"PFC","12","European Union","2016","3778.08325014837"
"PFC","12","European Union","2015","3369.89003075069"
"PFC","12","European Union","2014","3279.91192326323"
"PFC","12","European Union","2013","3620.5150726239"
"PFC","12","European Union","2012","3504.67165028621"
"PFC","12","European Union","2011","4158.17736661103"
"PFC","12","European Union","2010","3862.1907822566"
"PFC","12","European Union","2009","3648.56037501447"
"PFC","12","European Union","2008","5497.35138423719"
"PFC","12","European Union","2007","5976.04465760083"
"PFC","12","European Union","2006","6457.73726027186"
"PFC","12","European Union","2005","7326.5389946453"
"PFC","12","European Union","2004","8728.16025867916"
"PFC","12","European Union","2003","10258.9845862952"
"PFC","12","European Union","2002","12534.2055658986"
"PFC","12","European Union","2001","10805.5031200236"
"PFC","12","European Union","2000","12151.8250999728"
"PFC","12","European Union","1999","14133.7306643998"
"PFC","12","European Union","1998","14549.5909450011"
"PFC","12","European Union","1997","15392.1902521412"
"PFC","12","European Union","1996","16595.3237457306"
"PFC","12","European Union","1995","17269.3445109538"
"PFC","12","European Union","1994","17599.7783297513"
"PFC","12","European Union","1993","18251.7920349214"
"PFC","12","European Union","1992","19176.9459376211"
"PFC","12","European Union","1991","23491.5954251099"
"PFC","12","European Union","1990","25867.330816812"
"PFC","13","Finland","2020","1.71738025311228"
"PFC","13","Finland","2019","1.9044365066806"
"PFC","13","Finland","2018","1.71364691593469"
"PFC","13","Finland","2017","1.61251681676151"
"PFC","13","Finland","2016","1.4758774280199"
"PFC","13","Finland","2015","1.45765762614038"
"PFC","13","Finland","2014","4.0269475510363"
"PFC","13","Finland","2013","4.4788732425925"
"PFC","13","Finland","2012","3.7124948499171"
"PFC","13","Finland","2011","2.96794160831305"
"PFC","13","Finland","2010","2.61702879216994"
"PFC","13","Finland","2009","3.19851473712978"
"PFC","13","Finland","2008","2.75206833759833"
"PFC","13","Finland","2007","3.03404667691812"
"PFC","13","Finland","2006","3.95658049573718"
"PFC","13","Finland","2005","3.65707567255261"
"PFC","13","Finland","2004","2.9615604656993"
"PFC","13","Finland","2003","3.21200440029422"
"PFC","13","Finland","2002","2.93950542727216"
"PFC","13","Finland","2001","3.77925778102715"
"PFC","13","Finland","2000","3.20719692527"
"PFC","13","Finland","1999","5.04251371946"
"PFC","13","Finland","1998","1.90953455136"
"PFC","13","Finland","1997","1.81586083066"
"PFC","13","Finland","1996","1.75241484941"
"PFC","13","Finland","1995","1.543260997575"
"PFC","13","Finland","1994","0.833626615995"
"PFC","13","Finland","1993","0.37823247745"
"PFC","13","Finland","1992","0.2824973492"
"PFC","13","Finland","1991","0.238116"
"PFC","13","Finland","1990","0.207057"
"PFC","14","France","2020","543.494267794749"
"PFC","14","France","2019","615.403272874886"
"PFC","14","France","2018","676.734781781016"
"PFC","14","France","2017","707.679187333981"
"PFC","14","France","2016","666.007971749263"
"PFC","14","France","2015","536.565182538971"
"PFC","14","France","2014","615.880680180217"
"PFC","14","France","2013","670.495415269055"
"PFC","14","France","2012","790.345427958322"
"PFC","14","France","2011","774.03822581171"
"PFC","14","France","2010","617.370221904073"
"PFC","14","France","2009","558.81206304374"
"PFC","14","France","2008","777.746792524516"
"PFC","14","France","2007","1179.43030993816"
"PFC","14","France","2006","1462.39596981777"
"PFC","14","France","2005","1760.32788724352"
"PFC","14","France","2004","2638.85529803323"
"PFC","14","France","2003","3850.8566681438"
"PFC","14","France","2002","4174.16321901902"
"PFC","14","France","2001","2652.96783896737"
"PFC","14","France","2000","2997.4885642297"
"PFC","14","France","1999","4218.40149490227"
"PFC","14","France","1998","3391.71496633918"
"PFC","14","France","1997","2895.97404521093"
"PFC","14","France","1996","2796.24982790072"
"PFC","14","France","1995","3064.56034256325"
"PFC","14","France","1994","4325.48545706277"
"PFC","14","France","1993","4844.06338603529"
"PFC","14","France","1992","4918.31597974481"
"PFC","14","France","1991","4822.54347146533"
"PFC","14","France","1990","5202.46658384413"
"PFC","15","Germany","2020","207.2522245185"
"PFC","15","Germany","2019","231.8774311338"
"PFC","15","Germany","2018","289.5941059745"
"PFC","15","Germany","2017","257.1573465437"
"PFC","15","Germany","2016","252.1274859936"
"PFC","15","Germany","2015","244.18304183"
"PFC","15","Germany","2014","234.3345761662"
"PFC","15","Germany","2013","256.9444703299"
"PFC","15","Germany","2012","242.1952982868"
"PFC","15","Germany","2011","278.5131586336"
"PFC","15","Germany","2010","345.37465459"
"PFC","15","Germany","2009","405.8981948932"
"PFC","15","Germany","2008","565.999678438"
"PFC","15","Germany","2007","587.3371341023"
"PFC","15","Germany","2006","668.4684378916"
"PFC","15","Germany","2005","836.7689433718"
"PFC","15","Germany","2004","977.4001705905"
"PFC","15","Germany","2003","1015.5303278961"
"PFC","15","Germany","2002","945.647647991"
"PFC","15","Germany","2001","869.6013591746"
"PFC","15","Germany","2000","956.3249366953"
"PFC","15","Germany","1999","1484.7690261203"
"PFC","15","Germany","1998","1781.790641552"
"PFC","15","Germany","1997","1653.4839981524"
"PFC","15","Germany","1996","2041.1871893157"
"PFC","15","Germany","1995","2085.7208519202"
"PFC","15","Germany","1994","1918.7755989799"
"PFC","15","Germany","1993","2256.3898262972"
"PFC","15","Germany","1992","2407.11875"
"PFC","15","Germany","1991","2654.6235"
"PFC","15","Germany","1990","3060.2315"
"PFC","16","Greece","2020","148.148368779006"
"PFC","16","Greece","2019","137.10020663565"
"PFC","16","Greece","2018","135.313115695098"
"PFC","16","Greece","2017","125.793823345645"
"PFC","16","Greece","2016","135.1675492494"
"PFC","16","Greece","2015","119.522475738721"
"PFC","16","Greece","2014","134.633696322023"
"PFC","16","Greece","2013","172.562015967165"
"PFC","16","Greece","2012","147.771191593888"
"PFC","16","Greece","2011","110.526125998605"
"PFC","16","Greece","2010","129.438348346555"
"PFC","16","Greece","2009","91.3453978446758"
"PFC","16","Greece","2008","118.952206345371"
"PFC","16","Greece","2007","103.042673492972"
"PFC","16","Greece","2006","87.2101002"
"PFC","16","Greece","2005","91.511358864"
"PFC","16","Greece","2004","87.855325596"
"PFC","16","Greece","2003","89.276316768"
"PFC","16","Greece","2002","88.287043956"
"PFC","16","Greece","2001","84.10325592"
"PFC","16","Greece","2000","122.260247232"
"PFC","16","Greece","1999","105.30855576"
"PFC","16","Greece","1998","155.47853778"
"PFC","16","Greece","1997","125.63728338"
"PFC","16","Greece","1996","53.729172"
"PFC","16","Greece","1995","62.8524918"
"PFC","16","Greece","1994","70.308966"
"PFC","16","Greece","1993","112.9376556"
"PFC","16","Greece","1992","187.741785"
"PFC","16","Greece","1991","191.1907368"
"PFC","16","Greece","1990","190.2597858"
"PFC","17","Hungary","2020","3.25972266657157"
"PFC","17","Hungary","2019","2.7474360714285"
"PFC","17","Hungary","2018","2.53247218659422"
"PFC","17","Hungary","2017","1.97724021775425"
"PFC","17","Hungary","2016","4.27582082725918"
"PFC","17","Hungary","2015","4.16946127259355"
"PFC","17","Hungary","2014","4.31384194961169"
"PFC","17","Hungary","2013","4.6057341379156"
"PFC","17","Hungary","2012","4.13609215050255"
"PFC","17","Hungary","2011","4.03051564321258"
"PFC","17","Hungary","2010","3.74371747732111"
"PFC","17","Hungary","2009","4.38913127403221"
"PFC","17","Hungary","2008","4.41769331363725"
"PFC","17","Hungary","2007","3.92271285202752"
"PFC","17","Hungary","2006","3.06803615599583"
"PFC","17","Hungary","2005","280.216118537817"
"PFC","17","Hungary","2004","269.308225606961"
"PFC","17","Hungary","2003","253.631814554723"
"PFC","17","Hungary","2002","271.140929367849"
"PFC","17","Hungary","2001","266.331746259758"
"PFC","17","Hungary","2000","282.488036876574"
"PFC","17","Hungary","1999","285.784998069833"
"PFC","17","Hungary","1998","262.522941356418"
"PFC","17","Hungary","1997","212.192070710785"
"PFC","17","Hungary","1996","212.8050371876"
"PFC","17","Hungary","1995","222.719179440243"
"PFC","17","Hungary","1994","212.187218997811"
"PFC","17","Hungary","1993","194.585003513472"
"PFC","17","Hungary","1992","180.03805736488"
"PFC","17","Hungary","1991","323.59787259829"
"PFC","17","Hungary","1990","375.722486894352"
"PFC","18","Iceland","2020","95.6441968354059"
"PFC","18","Iceland","2019","97.0476003346372"
"PFC","18","Iceland","2018","76.4330203389967"
"PFC","18","Iceland","2017","67.9934123588749"
"PFC","18","Iceland","2016","91.8623991824996"
"PFC","18","Iceland","2015","103.694955007083"
"PFC","18","Iceland","2014","99.0300234437544"
"PFC","18","Iceland","2013","88.1653531436531"
"PFC","18","Iceland","2012","94.0007031299271"
"PFC","18","Iceland","2011","74.5213666808238"
"PFC","18","Iceland","2010","171.660151413147"
"PFC","18","Iceland","2009","180.051588211787"
"PFC","18","Iceland","2008","411.383201222417"
"PFC","18","Iceland","2007","331.385916588973"
"PFC","18","Iceland","2006","392.788610602329"
"PFC","18","Iceland","2005","30.7614823187843"
"PFC","18","Iceland","2004","45.4778490862883"
"PFC","18","Iceland","2003","70.4756457850433"
"PFC","18","Iceland","2002","85.5140243790745"
"PFC","18","Iceland","2001","108.039732268197"
"PFC","18","Iceland","2000","149.893851386055"
"PFC","18","Iceland","1999","204.172738340802"
"PFC","18","Iceland","1998","212.332325585755"
"PFC","18","Iceland","1997","97.0800910723932"
"PFC","18","Iceland","1996","29.6441215579422"
"PFC","18","Iceland","1995","69.3625828823928"
"PFC","18","Iceland","1994","52.5334804461937"
"PFC","18","Iceland","1993","88.239912590267"
"PFC","18","Iceland","1992","183.035113201193"
"PFC","18","Iceland","1991","410.608373661486"
"PFC","18","Iceland","1990","494.641568393078"
"PFC","19","Ireland","2020","70.21655"
"PFC","19","Ireland","2019","63.0517724242424"
"PFC","19","Ireland","2018","49.8588978787878"
"PFC","19","Ireland","2017","47.1954068686869"
"PFC","19","Ireland","2016","37.3569254545455"
"PFC","19","Ireland","2015","20.4973646464647"
"PFC","19","Ireland","2014","3.5626101010101"
"PFC","19","Ireland","2013","8.32435555555557"
"PFC","19","Ireland","2012","9.55905777777773"
"PFC","19","Ireland","2011","15.8758"
"PFC","19","Ireland","2010","46.5838"
"PFC","19","Ireland","2009","83.63275"
"PFC","19","Ireland","2008","136.13626"
"PFC","19","Ireland","2007","168.1002"
"PFC","19","Ireland","2006","190.95674"
"PFC","19","Ireland","2005","216.38503"
"PFC","19","Ireland","2004","234.81346"
"PFC","19","Ireland","2003","285.9505728"
"PFC","19","Ireland","2002","267.89489"
"PFC","19","Ireland","2001","379.51399"
"PFC","19","Ireland","2000","397.75633"
"PFC","19","Ireland","1999","254.822381"
"PFC","19","Ireland","1998","79.217"
"PFC","19","Ireland","1997","169.01224"
"PFC","19","Ireland","1996","133.28886"
"PFC","19","Ireland","1995","97.60724"
"PFC","19","Ireland","1994","58.612252"
"PFC","19","Ireland","1993","39.114758"
"PFC","19","Ireland","1992","19.617264"
"PFC","19","Ireland","1991","9.868517"
"PFC","19","Ireland","1990","0.11977"
"PFC","20","Italy","2020","538.616"
"PFC","20","Italy","2019","1027.554"
"PFC","20","Italy","2018","1657.269"
"PFC","20","Italy","2017","1313.67722333333"
"PFC","20","Italy","2016","1613.725"
"PFC","20","Italy","2015","1688.32566666667"
"PFC","20","Italy","2014","1564.34433333333"
"PFC","20","Italy","2013","1705.41366666667"
"PFC","20","Italy","2012","1499.20563616302"
"PFC","20","Italy","2011","1661.28020541475"
"PFC","20","Italy","2010","1520.38620529573"
"PFC","20","Italy","2009","1215.36019192858"
"PFC","20","Italy","2008","1712.38597586177"
"PFC","20","Italy","2007","1886.20360283508"
"PFC","20","Italy","2006","1935.14258994304"
"PFC","20","Italy","2005","1939.94659237002"
"PFC","20","Italy","2004","1950.88149161402"
"PFC","20","Italy","2003","1882.18207504574"
"PFC","20","Italy","2002","1491.22662124371"
"PFC","20","Italy","2001","1502.52918164629"
"PFC","20","Italy","2000","1488.49977688209"
"PFC","20","Italy","1999","1327.59724120726"
"PFC","20","Italy","1998","1329.36741292688"
"PFC","20","Italy","1997","1281.11639826452"
"PFC","20","Italy","1996","1234.57546741572"
"PFC","20","Italy","1995","1492.31078158548"
"PFC","20","Italy","1994","1422.69866414441"
"PFC","20","Italy","1993","1672.06121799773"
"PFC","20","Italy","1992","1818.77438824307"
"PFC","20","Italy","1991","2509.91163125455"
"PFC","20","Italy","1990","2906.85506987091"
"PFC","21","Japan","2020","3474.53713610922"
"PFC","21","Japan","2019","3422.601859598"
"PFC","21","Japan","2018","3487.44892053075"
"PFC","21","Japan","2017","3515.58758280497"
"PFC","21","Japan","2016","3375.32934785265"
"PFC","21","Japan","2015","3308.10467711549"
"PFC","21","Japan","2014","3362.66305216512"
"PFC","21","Japan","2013","3286.26908090589"
"PFC","21","Japan","2012","3444.91737257586"
"PFC","21","Japan","2011","3765.31517632639"
"PFC","21","Japan","2010","4259.43260529487"
"PFC","21","Japan","2009","4057.373378454"
"PFC","21","Japan","2008","5757.38052841573"
"PFC","21","Japan","2007","7930.84651072774"
"PFC","21","Japan","2006","9012.89764066209"
"PFC","21","Japan","2005","8637.43692818781"
"PFC","21","Japan","2004","9230.71138372142"
"PFC","21","Japan","2003","8868.54576842941"
"PFC","21","Japan","2002","9213.57297908216"
"PFC","21","Japan","2001","9893.28362712601"
"PFC","21","Japan","2000","11890.2060504479"
"PFC","21","Japan","1999","13146.0592898467"
"PFC","21","Japan","1998","16615.9613961384"
"PFC","21","Japan","1997","20041.4148609626"
"PFC","21","Japan","1996","18321.5044096857"
"PFC","21","Japan","1995","17676.9536250438"
"PFC","21","Japan","1994","13443.4618370949"
"PFC","21","Japan","1993","10942.7970238935"
"PFC","21","Japan","1992","7617.29310769735"
"PFC","21","Japan","1991","7506.92208816063"
"PFC","21","Japan","1990","6539.29933306031"
"PFC","23","Liechtenstein","2020","0.00115801348862"
"PFC","23","Liechtenstein","2019","0.00209999639715"
"PFC","23","Liechtenstein","2018","0.00233740318076"
"PFC","23","Liechtenstein","2017","0.00264228638703"
"PFC","23","Liechtenstein","2016","0.00520036061381"
"PFC","23","Liechtenstein","2015","0.01394441290294"
"PFC","23","Liechtenstein","2014","0.02586386708048"
"PFC","23","Liechtenstein","2013","0.04199759417158"
"PFC","23","Liechtenstein","2012","0.04306479086464"
"PFC","23","Liechtenstein","2011","0.06028399016258"
"PFC","23","Liechtenstein","2010","0.05499816430778"
"PFC","23","Liechtenstein","2009","0.05860885959563"
"PFC","23","Liechtenstein","2008","0.06910705990168"
"PFC","23","Liechtenstein","2007","0.07066844212836"
"PFC","23","Liechtenstein","2006","0.06544653037638"
"PFC","23","Liechtenstein","2005","0.05415110347356"
"PFC","23","Liechtenstein","2004","0.03970028802373"
"PFC","23","Liechtenstein","2003","0.03169778605052"
"PFC","23","Liechtenstein","2002","0.01565452089671"
"PFC","23","Liechtenstein","2001","0.01273049587832"
"PFC","23","Liechtenstein","2000","0.00979802750143"
"PFC","23","Liechtenstein","1999","0.00585495089636"
"PFC","23","Liechtenstein","1998","0.00328447500628"
"PFC","23","Liechtenstein","1997","0.00167135804994"
"PFC","23","Liechtenstein","1996","0.00169864770065"
"PFC","23","Liechtenstein","1995","0.00158460082321"
"PFC","23","Liechtenstein","1994","0.00118446944279"
"PFC","23","Liechtenstein","1993","0.00062879246051"
"PFC","23","Liechtenstein","1992","0.0002854171367"
"PFC","23","Liechtenstein","1991","9.263715843E-05"
"PFC","26","Malta","2020","1.10375E-06"
"PFC","26","Malta","2019","1.10375E-06"
"PFC","26","Malta","2018","1.10375E-06"
"PFC","26","Malta","2017","1.10375E-06"
"PFC","26","Malta","2016","1.10375E-06"
"PFC","26","Malta","2015","1.10375E-06"
"PFC","26","Malta","2014","1.10375E-06"
"PFC","26","Malta","2013","1.10375E-06"
"PFC","26","Malta","2012","1.10375E-06"
"PFC","26","Malta","2011","1.10375E-06"
"PFC","26","Malta","2010","1.10375E-06"
"PFC","26","Malta","2009","1.10375E-06"
"PFC","26","Malta","2008","1.10375E-06"
"PFC","26","Malta","2007","1.10375E-06"
"PFC","27","Monaco","2019","0.000357615"
"PFC","27","Monaco","2018","0.000357615"
"PFC","27","Monaco","2017","0.009894015"
"PFC","27","Monaco","2016","0.01001322"
"PFC","27","Monaco","2014","0.0095364"
"PFC","27","Monaco","2013","0.03051648"
"PFC","27","Monaco","2011","0.03003966"
"PFC","27","Monaco","2010","0.03003966"
"PFC","27","Monaco","2009","0.1088739"
"PFC","27","Monaco","2008","0.02002644"
"PFC","27","Monaco","2007","0.0799998"
"PFC","27","Monaco","2006","0.09001302"
"PFC","27","Monaco","2005","0.03994692"
"PFC","27","Monaco","2003","0.03994692"
"PFC","27","Monaco","2002","0.034437"
"PFC","27","Monaco","2001","0.00826488"
"PFC","28","Netherlands","2020","67.241202"
"PFC","28","Netherlands","2019","117.687567"
"PFC","28","Netherlands","2018","163.008940000047"
"PFC","28","Netherlands","2017","77.0286300000103"
"PFC","28","Netherlands","2016","151.812159999993"
"PFC","28","Netherlands","2015","104.220329999962"
"PFC","28","Netherlands","2014","93.2102710356294"
"PFC","28","Netherlands","2013","143.75721440003"
"PFC","28","Netherlands","2012","188.44830739952"
"PFC","28","Netherlands","2011","275.195390800575"
"PFC","28","Netherlands","2010","313.772231399343"
"PFC","28","Netherlands","2009","308.38332859974"
"PFC","28","Netherlands","2008","328.267817400524"
"PFC","28","Netherlands","2007","426.889115999815"
"PFC","28","Netherlands","2006","351.240523998886"
"PFC","28","Netherlands","2005","365.985030500537"
"PFC","28","Netherlands","2004","370.479202250528"
"PFC","28","Netherlands","2003","764.435132750765"
"PFC","28","Netherlands","2002","2613.01021500028"
"PFC","28","Netherlands","2001","1791.81653924905"
